Internal ID,Vendor ID,SMILES,CollectionName,rlm_CLint
Mol206,24884318,COc1c(C)cccc1CN1CCC(O)(c2ccc(F)cc2)CC1,emolecules,3.106687484
Mol207,17091023,Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,emolecules,2.774355626
Mol208,161275,Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,emolecules,2.072025522
Mol209,31341416,CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,emolecules,1.027920136
Mol210,48547363,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,emolecules,2.575853791
Mol211,49646610,CCN(C/C=C/c1ccc(F)cc1)Cc1nc(COC)no1,emolecules,2.935639247
Mol212,1296389,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,emolecules,1.027920136
Mol213,318302594,O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1,emolecules,3.335113337
Mol214,31959693,CC1CCN(CCNC(=O)c2ccncc2)CC1,emolecules,2.690079071
Mol215,35701590,CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1,emolecules,1.567955163
Mol216,36303318,CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1,emolecules,2.508392339
Mol217,146921,Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,emolecules,2.505620661
Mol218,250347,O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,emolecules,1.246695495
Mol219,25002833,CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,emolecules,1.05095946
Mol220,2877070,COc1ccc(C)cc1NC(=O)CN1CCc2ccccc2C1,emolecules,3.365992559
Mol221,33297597,O=C(CCOc1ccccc1)N1CCCC1,emolecules,1.93230123
Mol222,48234480,c1ccc(-c2n[nH]c(C3CCN(c4ccccn4)CC3)n2)cc1,emolecules,2.64325325
Mol223,11480138,COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,emolecules,2.717138541
Mol224,32065258,CC(=O)N1CCC[C@H]1C(=O)Nc1cccc(OC(F)F)c1,emolecules,1.497593031
Mol225,49874322,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,emolecules,3.233032935
Mol226,35762297,Cc1nnc(NCC(=O)N2CCc3sccc3C2)c(C#N)c1C,emolecules,2.425750988
Mol227,49915301,CCNC(=O)C1CN(c2cccc(C#N)n2)C1,emolecules,1.027920136
Mol228,25737863,O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,emolecules,2.958203016
Mol229,137015,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,emolecules,2.74931418
Mol230,46615054,c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,emolecules,3.479500594
Mol231,3347988,Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,emolecules,2.973620083
Mol232,8296397,NCc1cccc(C(=O)N2CCCC2)c1,emolecules,1.027920136
Mol233,48806523,Cc1ncsc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,emolecules,2.714158691
Mol234,24121680,Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,emolecules,1.548119052
Mol235,24121594,O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,emolecules,2.066966643
Mol236,33303147,CNC(=O)c1ccc(N2CCCC2)nc1,emolecules,1.764295715
Mol237,29578498,Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,emolecules,1.364006614
Mol238,29578860,Cc1cc(C(=O)Nc2cccc3ncccc23)on1,emolecules,1.044304519
Mol239,49993241,CN(c1ncnc2c1cnn2CCO)C1CCCCC1,emolecules,1.889178401
Mol240,44811748,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,emolecules,2.832521686
Mol241,31968180,CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1,emolecules,2.54333533
Mol242,48304378,Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,emolecules,2.816379854
Mol243,48237764,Clc1cccc(CNc2nc(C3CC3)no2)c1,emolecules,2.218144096
Mol244,410858,Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,emolecules,2.691941269
Mol245,329500,O=C(c1ccccc1F)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,emolecules,3.094085578
Mol246,49953876,COc1nc(C)nc(N(C)Cc2nccs2)c1C,emolecules,2.706250814
Mol247,36308604,O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,emolecules,1.649529566
Mol248,27415022,CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,emolecules,3.625142096
Mol249,45649160,CN1CCN(Cc2noc(Cc3ccccc3)n2)c2ccccc21,emolecules,3.300817574
Mol250,24883078,COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,emolecules,2.425389105
Mol251,150563,O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,emolecules,3.102705655
Mol252,48247166,CNC(=O)c1ccc(N(C)C2CCC2)nn1,emolecules,1.605595915
Mol253,48758418,CC#CCNc1ccc(-n2cnnn2)c(C)c1,emolecules,2.116617705
Mol254,830565,Nc1nc2ccccc2nc1N1CCCC1,emolecules,2.527157978
Mol255,1539589,CCn1c(=O)n(CC)c2cc(N)ccc21,emolecules,1.300921408
Mol256,48613632,Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,emolecules,3.001873841
Mol257,48613628,COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1,emolecules,3.02141714
Mol258,43805996,CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,emolecules,1.882649742
Mol259,15275058,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,emolecules,3.040661666
Mol260,16678763,Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,emolecules,2.859452942
Mol261,43643219,O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,emolecules,3.290218758
Mol262,36647090,COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,emolecules,3.290326493
Mol263,33324457,CC(C)(C)c1cc(NC(=O)c2cccc3cn[nH]c23)[nH]n1,emolecules,2.245922093
Mol264,35986174,Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1,emolecules,3.327467852
Mol265,151085,COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,emolecules,3.345796839
Mol266,31931312,O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,emolecules,1.818911775
Mol267,48339568,Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,emolecules,2.753002846
Mol268,48761324,COCC1CCN(c2noc(-c3cccs3)n2)CC1,emolecules,2.511771098
Mol269,33297195,NC(=O)COc1ccccc1-c1ccccc1,emolecules,1.878757262
Mol270,46034633,Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1,emolecules,2.384555906
Mol271,42961554,Cc1cccn(Cc2cccc(F)c2)c1=O,emolecules,1.857248042
Mol272,31856266,C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,1.80926672
Mol273,72973342,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,emolecules,2.487877603
Mol274,23816897,Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,emolecules,1.510451171
Mol275,24126665,Clc1ccc2c(Oc3cccnc3)ncnc2c1,emolecules,1.671839052
Mol276,13331036,CC(C)(C)c1csc(NC(=O)C2CC2)n1,emolecules,1.949546129
Mol277,23671374,Cc1ccc(C(=O)Nc2ncccc2C)s1,emolecules,1.53879987
Mol278,37009025,CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1,emolecules,1.027920136
Mol279,151211,COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,emolecules,2.945827395
Mol280,6116580,O=C([C@H]1CCCN(Cc2ccc(Cl)cc2)C1)N1CCc2ccccc2C1,emolecules,3.584599974
Mol281,16159378,O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,emolecules,2.802245411
Mol282,44107241,O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,emolecules,3.061235655
Mol283,32106016,CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,emolecules,2.845618261
Mol284,32127001,Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,emolecules,2.702888717
Mol285,49330331,CN(CCC1CCCCC1)C(=O)c1ccon1,emolecules,2.987719878
Mol286,32176681,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,emolecules,2.180696337
Mol287,300525339,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,emolecules,2.32151351
Mol288,17400188,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,emolecules,2.397159315
Mol289,30151761,O=C(O)c1ccc(N2CCCC2)c(F)c1,emolecules,1.159867847
Mol290,20173881,Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,emolecules,2.330279811
Mol291,42923335,Cc1cc(NC(=O)C2CCOCC2)sn1,emolecules,1.027920136
Mol292,300449850,O=C(CC1CCNCC1)NCCc1ccccc1F,emolecules,1.341157437
Mol293,29566339,N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,emolecules,1.828569678
Mol294,32391674,N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,emolecules,2.645033982
Mol295,44551318,CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,emolecules,1.027920136
Mol296,Z1169976242,C#CCN1CCC(c2nc(Cc3noc(C)n3)no2)CC1,enamineHTS,1.10710817
Mol297,36256386,Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,emolecules,2.330279811
Mol298,44402919,NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,emolecules,1.027920136
Mol299,19625558,CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,emolecules,1.027920136
Mol300,15267170,Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c(F)c1,emolecules,2.808265003
Mol301,249423,CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O,emolecules,1.487166667
Mol302,313524054,N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,emolecules,1.027920136
Mol303,31856931,CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,emolecules,3.002748188
Mol304,32033566,COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,emolecules,3.604436451
Mol305,24027900,CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,emolecules,2.537113581
Mol306,300430678,CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,emolecules,2.71229522
Mol307,43370379,N#CCCN(c1ncnc2sccc12)C1CC1,emolecules,2.364156856
Mol308,23966628,Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,emolecules,1.458954957
Mol309,18817139,O=c1n(CCc2ccncc2)nnn1-c1ccccc1,emolecules,1.814254257
Mol310,32180530,CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,emolecules,2.624314074
Mol311,1527912,COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,emolecules,1.655196081
Mol312,46092427,COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,emolecules,3.482677107
Mol313,32433398,O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,emolecules,1.449061647
Mol314,49176076,Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,emolecules,1.750816843
Mol315,43267241,O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,emolecules,2.527646654
Mol316,171722381,COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,emolecules,1.711992713
Mol317,171722393,CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,emolecules,2.010800125
Mol318,204851,CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,emolecules,3.02332367
Mol319,46042019,CCn1nc(C2CCCC2)nc1-c1ccncc1,emolecules,2.567680258
Mol320,6116584,O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,emolecules,3.563233491
Mol321,324054153,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,emolecules,2.08385006
Mol322,104336630,CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,emolecules,1.402398959
Mol323,33303639,COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,emolecules,2.821992756
Mol324,1313043,CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,emolecules,2.04821644
Mol325,49946968,Cc1nc(NCc2scnc2C)n(C)n1,emolecules,1.027920136
Mol326,49992529,CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,emolecules,2.27343882
Mol327,31925740,CCCn1nccc1NC(=O)c1c(C)noc1C,emolecules,1.027920136
Mol328,24055786,CCc1cc2c(N(C)CCO)ncnc2s1,emolecules,2.142730385
Mol329,208143,c1cnc(N2CCC(Cc3ccncc3)CC2)nc1,emolecules,2.164120773
Mol330,53851976,Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,emolecules,1.027920136
Mol331,44502768,CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,emolecules,1.849259672
Mol332,18817053,CC(=O)Nc1ccc2nc(N3CCOCC3)sc2c1,emolecules,1.364475949
Mol333,42960950,Cc1ccc(CNC/C=C/c2ccccc2)cn1,emolecules,2.61324333
Mol334,EN300-1590205,CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,enamineBB_pmc,1.94509913
Mol335,2951118,CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,emolecules,2.641757598
Mol336,142671,CCCNC(=O)C1(Cc2ccccn2)CCOCC1,emolecules,1.027920136
Mol337,222077,CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,emolecules,1.883030825
Mol338,136967,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,emolecules,1.057932227
Mol339,165195,O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,emolecules,2.756505268
Mol340,32278040,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,emolecules,2.177972019
Mol341,44568872,Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,emolecules,2.201683828
Mol342,24997821,O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,emolecules,2.458865888
Mol343,50301971,CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,emolecules,1.539414867
Mol344,206931104,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,emolecules,2.232536175
Mol345,31956373,O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,emolecules,2.293210028
Mol346,3247549,Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,emolecules,2.576675294
Mol347,27429921,Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,emolecules,2.600216849
Mol348,16252179,CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,emolecules,3.172363536
Mol349,15967580,Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,emolecules,1.027920136
Mol350,1520446,Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,emolecules,3.402485094
Mol351,157315,Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,emolecules,1.958625989
Mol352,3321097,CCC(CC)NC(=O)c1ccc2ncsc2c1,emolecules,1.311287539
Mol353,36924312,O=C1CNC(=O)N1CCCN1CCc2sccc2C1,emolecules,1.456563395
Mol354,171745752,CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,emolecules,1.594237812
Mol355,48305854,Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,emolecules,1.336939794
Mol356,25831601,COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,emolecules,1.593894982
Mol357,43033977,c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,emolecules,3.102772502
Mol358,48831256,Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,emolecules,3.382335889
Mol359,602991,CCOc1ccc(-c2csc(N)n2)cc1,emolecules,2.528736778
Mol360,152525,CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,emolecules,3.559495825
Mol361,49150113,CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,emolecules,2.943585026
Mol362,31940641,N#Cc1ccc(OCCn2cccn2)cc1,emolecules,1.027920136
Mol363,36465433,OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,emolecules,2.84132818
Mol364,49328626,CC(C)CC(=O)Nc1cccnc1N(C)C,emolecules,1.762746065
Mol365,43079475,Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,emolecules,2.698558098
Mol366,29686205,CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,emolecules,2.703378228
Mol367,32071082,Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,emolecules,3.221679168
Mol368,36325996,Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,emolecules,3.159559373
Mol369,30434191,COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1,emolecules,2.037928236
Mol370,36356102,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2,emolecules,2.753205281
Mol371,36310332,Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,emolecules,2.192308137
Mol372,14004708,c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,emolecules,2.258009568
Mol373,15279096,Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,emolecules,2.90539755
Mol374,42924873,O=C(NCCCn1ccnc1)N1CCC12CCC2,emolecules,1.444591226
Mol375,323264,Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1,emolecules,2.025911816
Mol376,49168678,COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,emolecules,3.01474183
Mol377,56769871,O=C(NCc1nnc2c(O)nccn12)C1CCCC1,emolecules,1.027920136
Mol378,32441825,CN(C)C(=O)COc1ccc(N)c(F)c1,emolecules,1.027920136
Mol379,32441961,COc1ccc(Br)c(-c2nnc(N)o2)c1,emolecules,1.772439068
Mol380,49165262,CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,emolecules,2.109912491
Mol381,48437054,Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,emolecules,2.704210593
Mol382,217047,Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,emolecules,1.898319212
Mol383,49640518,Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,emolecules,3.101632301
Mol384,145071,COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,emolecules,3.471998625
Mol385,25633058,CCOC(=O)N1CCC(Nc2nc3ccccc3s2)CC1,emolecules,2.467858104
Mol386,36467131,CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,emolecules,3.62353676
Mol387,45676719,Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,emolecules,2.259804048
Mol388,36946295,CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,emolecules,2.335905004
Mol389,29569223,Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,emolecules,3.5569184
Mol390,3563624,FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,emolecules,1.027920136
Mol391,49336073,CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,emolecules,1.626494345
Mol392,49297123,Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,emolecules,1.735023717
Mol393,1527152,Cn1c(-c2ccccc2)cnc1NCc1ccccc1,emolecules,3.526665909
Mol394,3506779,Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,emolecules,1.85115435
Mol395,193785,COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,emolecules,2.227153696
Mol396,44566730,CCc1nnnn1Cc1noc2c1CCCC2,emolecules,1.782852287
Mol397,49144758,CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,emolecules,2.166385705
Mol398,36466247,CCOc1ncccc1-c1cc(Cl)ccc1O,emolecules,2.815365197
Mol399,46075643,Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,emolecules,2.504394735
Mol400,43251541,Cc1cc(C(=O)N(C)C2CCC2)n2nccc2n1,emolecules,1.027920136
Mol401,197317,CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21,emolecules,2.461072127
Mol402,36987134,CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,emolecules,2.188841335
Mol403,LN01297365,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)nc2O)c1C)C1CCOCC1,labnetworkBB,2.72053057
Mol404,31928328,Cn1cc(NC(=O)c2ccccc2C(F)(F)F)cn1,emolecules,1.027920136
Mol405,25614421,CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,emolecules,3.057485808
Mol406,36931863,COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,emolecules,3.456797077
Mol407,1533629,COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,emolecules,3.179450387
Mol408,32136137,COc1ccc(OC)c(-c2cc(C(=O)N3CCCN(C(C)=O)CC3)no2)c1,emolecules,2.330373183
Mol409,43397821,Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,emolecules,2.430890608
Mol410,30713459,CC(C)CC(=O)NCC(=O)N1CCCC1,emolecules,1.027920136
Mol411,36675639,Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,emolecules,1.027920136
Mol412,LN01303428,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,labnetworkBB,2.830243405
Mol413,31612429,Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,emolecules,3.537610206
Mol414,313516112,COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,emolecules,2.034439941
Mol415,12602676,Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,emolecules,3.019742553
Mol416,24465856,O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1,emolecules,2.220212725
Mol417,43423841,CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1,emolecules,1.027920136
Mol418,139895,NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,emolecules,3.134704191
Mol419,25000139,CN(CC(=O)Nc1cccc(F)c1)C(=O)c1cccc(C#N)c1,emolecules,2.117890801
Mol420,25000719,CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,emolecules,1.635905772
Mol421,214735,Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,emolecules,1.395308916
Mol422,25831727,COC(=O)CC1=NN(c2ccc(OC)cc2)C(=O)/C1=C(/C)NCc1ccc(OC)cc1,emolecules,2.701906309
Mol423,31901754,Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,emolecules,1.844868424
Mol424,49992227,Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,emolecules,2.09887206
Mol425,18822495,O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,emolecules,1.027920136
Mol426,31858299,CCc1ccccc1NC(=O)Cn1nc(C)cc1C,emolecules,1.977476673
Mol427,1422270,O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,emolecules,1.555360509
Mol428,104707925,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,emolecules,2.061022496
Mol429,24142070,O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,emolecules,3.238495478
Mol430,49304907,Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCS1(=O)=O,emolecules,1.982488326
Mol431,30748239,Cc1cccnc1NC(=O)CCn1cnc2ccccc21,emolecules,1.027920136
Mol432,35743833,CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,emolecules,2.375840953
Mol433,36648529,CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,emolecules,3.304632684
Mol434,24888190,O=C1CCCN1c1ccc(CN2CCC(c3noc4cc(F)ccc34)CC2)cc1,emolecules,2.036225549
Mol435,11654209,Brc1ccc(-c2nnc(Cn3cnc4ccccc43)o2)o1,emolecules,1.613704432
Mol436,29377737,Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,emolecules,1.397592434
Mol437,73008556,CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,emolecules,2.379492251
Mol438,44563083,COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,emolecules,3.685872813
Mol439,32278042,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,emolecules,2.562956293
Mol440,49883411,COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,emolecules,2.420097738
Mol441,1556723,Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,emolecules,2.214541855
Mol442,48210000,CCN1CCC(Nc2ncnc3c2cnn3C)CC1,emolecules,1.340265601
